829,Evraz Group,United Kingdom,$12.8 B,$2.4 B,$9.4 B,$12.5 B,https://www.forbes.com/companies/evraz-group/?list=global2000
830,Mitsubishi Motors,Japan,$22.4 B,$966 M,$17.1 B,$8.6 B,https://www.forbes.com/companies/mitsubishi-motors/?list=global2000
831,Wuliangye Yibin,China,$5.2 B,$2 B,$12.5 B,$59.2 B,https://www.forbes.com/companies/wuliangye-yibin/?list=global2000
832,Intuit,United States,$6.4 B,$1.5 B,$5.3 B,$66.8 B,https://www.forbes.com/companies/intuit/?list=global2000
833,LabCorp,United States,$11.3 B,$884 M,$16.2 B,$14.3 B,https://www.forbes.com/companies/labcorp/?list=global2000
834,PTT Global Chemical,Thailand,$16 B,$1.2 B,$14.4 B,$9.8 B,https://www.forbes.com/companies/ptt-global-chemical/?list=global2000
835,Bank Negara Indonesia,Indonesia,$4.9 B,$1.1 B,$56.2 B,$13.1 B,https://www.forbes.com/companies/bank-negara-indonesia/?list=global2000
836,Galaxy Entertainment,Hong Kong,$7 B,$1.7 B,$11.2 B,$32.4 B,https://www.forbes.com/companies/galaxy-entertainment/?list=global2000
837,Gemdale,China,$6.8 B,$1.5 B,$38.1 B,$8.8 B,https://www.forbes.com/companies/gemdale/?list=global2000
838,E-Trade Financial,United States,$3.1 B,$1.1 B,$67.5 B,$12.5 B,https://www.forbes.com/companies/e-trade-financial/?list=global2000
838,Kuehne &amp; Nagel International,Switzerland,$21.2 B,$787 M,$8 B,$17.2 B,https://www.forbes.com/companies/kuehne-nagel-international/?list=global2000
840,Kone,Finland,$10.7 B,$992 M,$8.8 B,$27.9 B,https://www.forbes.com/companies/kone/?list=global2000
841,Ryanair Holdings,Ireland,$9.1 B,$1.3 B,$13.6 B,$16.1 B,https://www.forbes.com/companies/ryanair-holdings/?list=global2000
842,Great Wall Motor,China,$14.4 B,$799 M,$16.3 B,$12.1 B,https://www.forbes.com/companies/great-wall-motor/?list=global2000
842,MGM Resorts,United States,$11.8 B,$452 M,$31 B,$14.8 B,https://www.forbes.com/companies/mgm-resorts/?list=global2000
844,Tokyo Gas,Japan,$17 B,$555 M,$22.1 B,$11.2 B,https://www.forbes.com/companies/tokyo-gas/?list=global2000
845,YPF,Argentina,$15.5 B,$1.4 B,$26.4 B,$6 B,https://www.forbes.com/companies/ypf/?list=global2000
846,Daiwa Securities,Japan,$6.7 B,$788 M,$195.3 B,$7.6 B,https://www.forbes.com/companies/daiwa-securities/?list=global2000
847,ThyssenKrupp Group,Germany,$43.3 B,$79 M,$40.1 B,$9.5 B,https://www.forbes.com/companies/thyssenkrupp-group/?list=global2000
847,Vestas Wind Systems,Denmark,$12 B,$807 M,$13.6 B,$17.9 B,https://www.forbes.com/companies/vestas-wind-systems/?list=global2000
849,Sabanci Holding,Turkey,$11.7 B,$790 M,$69.9 B,$2.8 B,https://www.forbes.com/companies/sabanci-holding/?list=global2000
850,Mazda Motor,Japan,$32.1 B,$581 M,$25.2 B,$7.6 B,https://www.forbes.com/companies/mazda-motor/?list=global2000
851,DP World,United Arab Emirates,$5.6 B,$1.3 B,$26.5 B,$14.2 B,https://www.forbes.com/companies/dp-world/?list=global2000
852,Bharti Airtel,India,$11.8 B,$56 M,$38.6 B,$20 B,https://www.forbes.com/companies/bharti-airtel/?list=global2000
853,Valeo,France,$22.6 B,$644 M,$21.1 B,$8.6 B,https://www.forbes.com/companies/valeo/?list=global2000
854,Ameren,United States,$6.3 B,$815 M,$27.2 B,$17.3 B,https://www.forbes.com/companies/ameren/?list=global2000
855,Secom,Japan,$9.1 B,$846 M,$15.9 B,$17.9 B,https://www.forbes.com/companies/secom/?list=global2000
856,Brighthouse Financial,United States,$8 B,$865 M,$207.6 B,$4.8 B,https://www.forbes.com/companies/brighthouse-financial/?list=global2000
857,Hilton,United States,$8.9 B,$764 M,$14 B,$25.5 B,https://www.forbes.com/companies/hilton/?list=global2000
857,Wipro,India,$8.4 B,$1.2 B,$11.6 B,$24.8 B,https://www.forbes.com/companies/wipro/?list=global2000
859,Itaúsa,Brazil,$1.6 B,$2.6 B,$16.3 B,$24.7 B,https://www.forbes.com/companies/itausa/?list=global2000
860,China Huarong Asset Management,China,$14.9 B,$237 M,$249.1 B,$8.4 B,https://www.forbes.com/companies/china-huarong-asset-management/?list=global2000
861,Amphenol,United States,$8.2 B,$1.2 B,$10 B,$31.2 B,https://www.forbes.com/companies/amphenol/?list=global2000
862,Daiichi Sankyo,Japan,$8.4 B,$602 M,$17.3 B,$28.7 B,https://www.forbes.com/companies/daiichi-sankyo/?list=global2000
863,JSW Steel,India,$12.2 B,$1.3 B,$14.3 B,$10.4 B,https://www.forbes.com/companies/jsw-steel/?list=global2000
864,Schindler Holding,Switzerland,$11.1 B,$964 M,$10.1 B,$23.3 B,https://www.forbes.com/companies/schindler-holding/?list=global2000
865,Power Grid of India,India,$4.6 B,$1.3 B,$36 B,$14.7 B,https://www.forbes.com/companies/power-grid-of-india/?list=global2000
866,Scentre Group,Australia,$2 B,$1.7 B,$28.8 B,$14.7 B,https://www.forbes.com/companies/scentre-group/?list=global2000
867,Seagate Technology,Ireland,$11.3 B,$1.7 B,$8.8 B,$14.1 B,https://www.forbes.com/companies/seagate-technology/?list=global2000
868,OTP Bank,Hungary,$4.4 B,$1.2 B,$52 B,$12 B,https://www.forbes.com/companies/otp-bank/?list=global2000
869,Aena,Spain,$5 B,$1.6 B,$17 B,$26.8 B,https://www.forbes.com/companies/aena/?list=global2000
869,Akbank,Turkey,$8.3 B,$1.2 B,$66.7 B,$5.7 B,https://www.forbes.com/companies/akbank/?list=global2000
871,SVB Financial Group,United States,$2.7 B,$974 M,$57 B,$12.8 B,https://www.forbes.com/companies/svb-financial-group/?list=global2000
872,Unum,United States,$11.6 B,$523 M,$62.6 B,$7.8 B,https://www.forbes.com/companies/unum/?list=global2000
873,Towngas,Hong Kong,$5 B,$1.2 B,$16.9 B,$36.2 B,https://www.forbes.com/companies/towngas/?list=global2000
874,Kuwait Finance House,Kuwait,$3.2 B,$753 M,$58.5 B,$15.5 B,https://www.forbes.com/companies/kuwait-finance-house/?list=global2000
875,Future Land Development Holdings,China,$8.2 B,$1 B,$49.1 B,$7.2 B,https://www.forbes.com/companies/future-land-development-holdings/?list=global2000
875,Hindalco Industries,India,$17.8 B,$944 M,$23.7 B,$6.7 B,https://www.forbes.com/companies/hindalco-industries/?list=global2000
877,China Resources Pharmaceutical Group,Hong Kong,$24.2 B,$515 M,$22.5 B,$9.1 B,https://www.forbes.com/companies/china-resources-pharmaceutical-group/?list=global2000
877,Eastman Chemical,United States,$10.1 B,$1.1 B,$16 B,$11.7 B,https://www.forbes.com/companies/eastman-chemical/?list=global2000
879,HCL Technologies,India,$8.4 B,$1.4 B,$8 B,$21.5 B,https://www.forbes.com/companies/hcl-technologies/?list=global2000
880,Conagra Brands,United States,$8.9 B,$621 M,$22.7 B,$14.8 B,https://www.forbes.com/companies/conagra-brands/?list=global2000
881,CP All,Thailand,$15.7 B,$616 M,$11.5 B,$21.7 B,https://www.forbes.com/companies/cp-all/?list=global2000
881,Stora Enso,Finland,$12.4 B,$1.2 B,$14.7 B,$10.1 B,https://www.forbes.com/companies/stora-enso/?list=global2000
883,Bank Leumi,Israel,$3.8 B,$906 M,$123.3 B,$10.1 B,https://www.forbes.com/companies/bank-leumi/?list=global2000
884,Lear,United States,$21.2 B,$1.1 B,$11.6 B,$9.9 B,https://www.forbes.com/companies/lear/?list=global2000
885,Kohl's,United States,$20.2 B,$800 M,$12.5 B,$11.5 B,https://www.forbes.com/companies/kohls/?list=global2000
886,MOL Hungarian Oil,Hungary,$19.1 B,$1.1 B,$16.4 B,$7.4 B,https://www.forbes.com/companies/mol-hungarian-oil/?list=global2000
886,Xiamen C&amp;D,China,$39.1 B,$523 M,$35.1 B,$4.1 B,https://www.forbes.com/companies/xiamen-cd/?list=global2000
888,S.F. Holding,China,$13.7 B,$688 M,$10.4 B,$22.9 B,https://www.forbes.com/companies/sf-holding/?list=global2000
889,Zijin Mining Group,China,$15.8 B,$625 M,$16.4 B,$11.7 B,https://www.forbes.com/companies/zijin-mining-group/?list=global2000
890,CapitaLand,Singapore,$4.4 B,$1.3 B,$47.4 B,$11.2 B,https://www.forbes.com/companies/capitaland/?list=global2000
891,Steinhoff International,Netherlands,$14.6 B,$1.3 B,$24.4 B,$544 M,https://www.forbes.com/companies/steinhoff-international/?list=global2000
892,Inpex,Japan,$8.4 B,$449 M,$43.9 B,$13.8 B,https://www.forbes.com/companies/inpex/?list=global2000
893,China National Nuclear Power,China,$5.5 B,$649 M,$46.4 B,$14.7 B,https://www.forbes.com/companies/china-national-nuclear-power/?list=global2000
894,GF Securities,China,$3.1 B,$660 M,$56.7 B,$17 B,https://www.forbes.com/companies/gf-securities/?list=global2000
895,Zoetis,United States,$5.8 B,$1.4 B,$10.8 B,$47.5 B,https://www.forbes.com/companies/zoetis/?list=global2000
896,Halkbank,Turkey,$8.3 B,$919 M,$78 B,$1.3 B,https://www.forbes.com/companies/halkbank/?list=global2000
897,Pembina Pipeline,Canada,$5.8 B,$986 M,$19.5 B,$19 B,https://www.forbes.com/companies/pembina-pipeline/?list=global2000
898,ASE Technology Holding,Taiwan,$12.3 B,$838 M,$17.4 B,$10.2 B,https://www.forbes.com/companies/ase-technology-holding/?list=global2000
899,Taisei,Japan,$14.5 B,$978 M,$15.2 B,$9.3 B,https://www.forbes.com/companies/taisei/?list=global2000
899,TDK,Japan,$12.5 B,$676 M,$18.4 B,$11.1 B,https://www.forbes.com/companies/tdk/?list=global2000
901,Shenwan Hongyuan Group,China,$2.2 B,$629 M,$50.6 B,$18.7 B,https://www.forbes.com/companies/shenwan-hongyuan-group/?list=global2000
901,Weyerhaeuser,United States,$7.5 B,$748 M,$17.2 B,$19.6 B,https://www.forbes.com/companies/weyerhaeuser/?list=global2000
903,Kajima,Japan,$17.2 B,$1 B,$17.7 B,$7.3 B,https://www.forbes.com/companies/kajima/?list=global2000
904,Banque Saudi Fransi,Saudi Arabia,$2.3 B,$882 M,$50.7 B,$13.1 B,https://www.forbes.com/companies/banque-saudi-fransi/?list=global2000
905,Cheniere Energy,United States,$8 B,$471 M,$32 B,$16.7 B,https://www.forbes.com/companies/cheniere-energy/?list=global2000
906,STMicroelectronics,Switzerland,$9.7 B,$1.3 B,$10.9 B,$16.8 B,https://www.forbes.com/companies/stmicroelectronics/?list=global2000
907,L3 Technologies,United States,$10.2 B,$771 M,$13.5 B,$17 B,https://www.forbes.com/companies/l3-technologies/?list=global2000
908,VakifBank,Turkey,$7.8 B,$1 B,$69.5 B,$1.8 B,https://www.forbes.com/companies/vakifbank/?list=global2000
909,Randstad Holding,Netherlands,$28.1 B,$831 M,$11.4 B,$10.1 B,https://www.forbes.com/companies/randstad-holding/?list=global2000
910,South32,Australia,$7.9 B,$1.4 B,$15.1 B,$12.5 B,https://www.forbes.com/companies/south32/?list=global2000
911,United Rentals,United States,$8.4 B,$1.1 B,$18.6 B,$10.7 B,https://www.forbes.com/companies/united-rentals/?list=global2000
912,Braskem,Brazil,$15.9 B,$784 M,$15.3 B,$9.7 B,https://www.forbes.com/companies/braskem/?list=global2000
912,Mediobanca,Italy,$3.5 B,$1 B,$84.4 B,$9.4 B,https://www.forbes.com/companies/mediobanca/?list=global2000
914,Arrow Electronics,United States,$29.7 B,$716 M,$17.8 B,$7.2 B,https://www.forbes.com/companies/arrow-electronics/?list=global2000
914,Marathon Oil,United States,$5.9 B,$1.1 B,$21.3 B,$14.4 B,https://www.forbes.com/companies/marathon-oil/?list=global2000
916,Obayashi,Japan,$18.2 B,$870 M,$20.2 B,$6.9 B,https://www.forbes.com/companies/obayashi/?list=global2000
916,RiseSun Real Estate Development,China,$8.1 B,$1.1 B,$33.2 B,$7.3 B,https://www.forbes.com/companies/risesun-real-estate-development/?list=global2000
918,Hormel Foods,United States,$9.6 B,$950 M,$8.2 B,$21.6 B,https://www.forbes.com/companies/hormel-foods/?list=global2000
919,Alliance Data Systems,United States,$7.8 B,$963 M,$30.4 B,$8.6 B,https://www.forbes.com/companies/alliance-data-systems/?list=global2000
919,Franklin Resources,United States,$6 B,$1.6 B,$14 B,$18 B,https://www.forbes.com/companies/franklin-resources/?list=global2000
921,China Hongqiao Group,China,$13.6 B,$808 M,$25.7 B,$7 B,https://www.forbes.com/companies/china-hongqiao-group/?list=global2000
921,Hershey,United States,$7.8 B,$1.2 B,$7.7 B,$23.7 B,https://www.forbes.com/companies/hershey/?list=global2000
923,CMS Energy,United States,$6.9 B,$657 M,$24.5 B,$15.3 B,https://www.forbes.com/companies/cms-energy/?list=global2000
924,Aluminum Corp of China,China,$26.9 B,$137 M,$29.3 B,$10.4 B,https://www.forbes.com/companies/aluminum-corp-of-china/?list=global2000
925,Severstal,Russia,$8.6 B,$2.1 B,$6 B,$13.6 B,https://www.forbes.com/companies/severstal/?list=global2000
926,Dubai Islamic Bank,United Arab Emirates,$3.1 B,$1.2 B,$60.9 B,$9.2 B,https://www.forbes.com/companies/dubai-islamic-bank/?list=global2000
927,BAIC Motor,China,$23 B,$661 M,$25.1 B,$6.4 B,https://www.forbes.com/companies/baic-motor/?list=global2000
928,Julius Baer Group,Switzerland,$4.2 B,$751 M,$104.4 B,$10.3 B,https://www.forbes.com/companies/julius-baer-group/?list=global2000
928,Roper Technologies,United States,$5.2 B,$944 M,$15.3 B,$36.2 B,https://www.forbes.com/companies/roper-technologies/?list=global2000
930,Swatch Group,Switzerland,$8.7 B,$863 M,$13.9 B,$16.3 B,https://www.forbes.com/companies/swatch-group/?list=global2000
931,Snam,Italy,$2.9 B,$1.1 B,$25.9 B,$16.5 B,https://www.forbes.com/companies/snam/?list=global2000
932,Norsk Hydro,Norway,$19.6 B,$542 M,$18.7 B,$9.4 B,https://www.forbes.com/companies/norsk-hydro/?list=global2000
933,AntarChile,Chile,$24 B,$666 M,$24 B,$6.4 B,https://www.forbes.com/companies/antarchile/?list=global2000
933,Suntory Beverage &amp; Food,Japan,$11.7 B,$725 M,$14 B,$13.4 B,https://www.forbes.com/companies/suntory-beverage-food/?list=global2000
935,Fortescue Metals Group,Australia,$6.8 B,$856 M,$18.1 B,$16.5 B,https://www.forbes.com/companies/fortescue-metals-group/?list=global2000
936,MTN Group,South Africa,$10.2 B,$658 M,$17 B,$13.5 B,https://www.forbes.com/companies/mtn-group/?list=global2000
937,TCL,China,$17 B,$524 M,$28.1 B,$7.7 B,https://www.forbes.com/companies/tcl/?list=global2000
938,China Merchants Securities,China,$2.1 B,$665 M,$44.4 B,$16.7 B,https://www.forbes.com/companies/china-merchants-securities/?list=global2000
939,Quanta Computer,Taiwan,$34.1 B,$501 M,$21.5 B,$7.6 B,https://www.forbes.com/companies/quanta-computer/?list=global2000
940,KT,South Korea,$21.3 B,$626 M,$28.8 B,$5.9 B,https://www.forbes.com/companies/kt/?list=global2000
941,Shanghai Pharmaceuticals,China,$24 B,$590 M,$18.5 B,$8 B,https://www.forbes.com/companies/shanghai-pharmaceuticals/?list=global2000
942,Scor,France,$16.9 B,$380 M,$48.3 B,$8.1 B,https://www.forbes.com/companies/scor/?list=global2000
943,Bankia,Spain,$4.3 B,$829 M,$234.6 B,$8.3 B,https://www.forbes.com/companies/bankia/?list=global2000
943,Dollar Tree,United States,$22.8 B,$-1.6 B,$13.7 B,$25.9 B,https://www.forbes.com/companies/dollar-tree/?list=global2000
943,Origin Energy,Australia,$11.2 B,$912 M,$17.3 B,$9.2 B,https://www.forbes.com/companies/origin-energy/?list=global2000
943,Shengjing Bank,China,$7 B,$780 M,$143.7 B,$3.7 B,https://www.forbes.com/companies/shengjing-bank/?list=global2000
947,Ball,United States,$11.6 B,$454 M,$16.6 B,$19.6 B,https://www.forbes.com/companies/ball/?list=global2000
948,China Gezhouba,China,$15 B,$704 M,$31.8 B,$5.2 B,https://www.forbes.com/companies/china-gezhouba/?list=global2000
949,Yum! Brands,United States,$5.7 B,$1.5 B,$4.1 B,$31.6 B,https://www.forbes.com/companies/yum-brands/?list=global2000
950,Air France-KLM,France,$31.3 B,$483 M,$33.2 B,$5.3 B,https://www.forbes.com/companies/air-france-klm/?list=global2000
951,Amadeus IT Group,Spain,$5.8 B,$1.2 B,$11.7 B,$33.3 B,https://www.forbes.com/companies/amadeus-it-group/?list=global2000
952,AGC,Japan,$13.8 B,$811 M,$20.4 B,$7.5 B,https://www.forbes.com/companies/agc/?list=global2000
952,Arch Capital Group,Bermuda,$5.6 B,$755 M,$31.2 B,$13.1 B,https://www.forbes.com/companies/arch-capital-group/?list=global2000
954,CDW,United States,$16.2 B,$643 M,$7.2 B,$15.4 B,https://www.forbes.com/companies/cdw/?list=global2000
955,Tenaris,Luxembourg,$7.7 B,$876 M,$14.3 B,$17.3 B,https://www.forbes.com/companies/tenaris/?list=global2000
956,Bank of Ireland,Ireland,$5.9 B,$731 M,$141.4 B,$7.2 B,https://www.forbes.com/companies/bank-of-ireland/?list=global2000
957,Logan Property Holdings,China,$6.8 B,$1.2 B,$24.8 B,$9.1 B,https://www.forbes.com/companies/logan-property-holdings/?list=global2000
958,Arconic,United States,$14 B,$642 M,$18.7 B,$9.1 B,https://www.forbes.com/companies/arconic/?list=global2000
959,Bank Hapoalim,Israel,$4.1 B,$722 M,$123.3 B,$9.5 B,https://www.forbes.com/companies/bank-hapoalim/?list=global2000
960,Beiersdorf,Germany,$8.5 B,$859 M,$10.2 B,$23.7 B,https://www.forbes.com/companies/beiersdorf/?list=global2000
961,IQVIA,United States,$10.4 B,$259 M,$22.5 B,$26.3 B,https://www.forbes.com/companies/iqvia/?list=global2000
962,Vertex Pharmaceuticals,United States,$3 B,$2.1 B,$6.2 B,$43 B,https://www.forbes.com/companies/vertex-pharmaceuticals/?list=global2000
963,Alstom,France,$9.8 B,$981 M,$15.9 B,$10.2 B,https://www.forbes.com/companies/alstom/?list=global2000
964,AvalonBay Communities,United States,$2.3 B,$972 M,$18.4 B,$27.2 B,https://www.forbes.com/companies/avalonbay-communities/?list=global2000
964,CEZ Group,Czech Republic,$8.3 B,$475 M,$32.3 B,$12.6 B,https://www.forbes.com/companies/cez-group/?list=global2000
966,Fiserv,United States,$5.8 B,$1.2 B,$11.3 B,$33.4 B,https://www.forbes.com/companies/fiserv/?list=global2000
967,Bâloise Group,Switzerland,$7.3 B,$535 M,$81.6 B,$8 B,https://www.forbes.com/companies/baloise-group/?list=global2000
968,China Grand Automotive Services,China,$25.8 B,$632 M,$19.8 B,$6.8 B,https://www.forbes.com/companies/china-grand-automotive-services/?list=global2000
969,Mylan,United Kingdom,$11.4 B,$353 M,$32.7 B,$13.8 B,https://www.forbes.com/companies/mylan/?list=global2000
970,Bank of East Asia,Hong Kong,$4 B,$740 M,$107.2 B,$9.4 B,https://www.forbes.com/companies/bank-of-east-asia/?list=global2000
971,Qurate Retail Group,United States,$14.1 B,$916 M,$18.2 B,$7.3 B,https://www.forbes.com/companies/qurate-retail-group/?list=global2000
972,Krung Thai Bank,Thailand,$4.9 B,$881 M,$84.3 B,$8.5 B,https://www.forbes.com/companies/krung-thai-bank/?list=global2000
973,Mahindra &amp; Mahindra,India,$15.2 B,$833 M,-,$12.3 B,https://www.forbes.com/companies/mahindra-mahindra/?list=global2000
974,CGI Group,Canada,$9 B,$901 M,$9.4 B,$19.5 B,https://www.forbes.com/companies/cgi-group/?list=global2000
975,Cemex,Mexico,$14.4 B,$545 M,$28.1 B,$7.4 B,https://www.forbes.com/companies/cemex/?list=global2000
976,Altice USA,United States,$9.6 B,$19 M,$34.5 B,$16.4 B,https://www.forbes.com/companies/altice-usa/?list=global2000
977,Cosco Shipping,China,$18.1 B,$180 M,$33.2 B,$9.9 B,https://www.forbes.com/companies/cosco-shipping/?list=global2000
977,Sharp,Japan,$21.5 B,$706 M,$17.9 B,$7 B,https://www.forbes.com/companies/sharp/?list=global2000
979,WW Grainger,United States,$11.2 B,$776 M,$5.9 B,$17.1 B,https://www.forbes.com/companies/ww-grainger/?list=global2000
980,Leonardo,Italy,$14.4 B,$600 M,$29.2 B,$6.9 B,https://www.forbes.com/companies/leonardo/?list=global2000
981,Gap,United States,$16.6 B,$1 B,$8 B,$9.8 B,https://www.forbes.com/companies/gap/?list=global2000
982,American Financial Group,United States,$6.8 B,$530 M,$64 B,$9 B,https://www.forbes.com/companies/american-financial-group/?list=global2000
983,Uni-President,Taiwan,$14.3 B,$578 M,$13.2 B,$13.1 B,https://www.forbes.com/companies/uni-president/?list=global2000
984,Korea Gas,South Korea,$23.8 B,$459 M,$35.6 B,$3.5 B,https://www.forbes.com/companies/korea-gas/?list=global2000
985,Cenovus Energy,Canada,$16.1 B,$-2.2 B,$26.3 B,$12.4 B,https://www.forbes.com/companies/cenovus-energy/?list=global2000
986,CenterPoint Energy,United States,$10.5 B,$368 M,$27.7 B,$15.2 B,https://www.forbes.com/companies/centerpoint-energy/?list=global2000
986,Motorola Solutions,United States,$7.3 B,$967 M,$9.4 B,$23.6 B,https://www.forbes.com/companies/motorola-solutions/?list=global2000
986,SMC,Japan,$5.4 B,$1.2 B,$12.4 B,$27.5 B,https://www.forbes.com/companies/smc/?list=global2000
989,Meituan Dianping,China,$9.8 B,$-17.2 B,$17.6 B,$40.4 B,https://www.forbes.com/companies/meituan-dianping/?list=global2000
990,T Rowe Price,United States,$5.4 B,$1.8 B,$7.8 B,$25.1 B,https://www.forbes.com/companies/t-rowe-price/?list=global2000
991,Agile Group Holdings,China,$8.5 B,$1.1 B,$33.6 B,$6.2 B,https://www.forbes.com/companies/agile-group-holdings/?list=global2000
992,TUI,Germany,$23.2 B,$825 M,$16.3 B,$6.5 B,https://www.forbes.com/companies/tui/?list=global2000
993,Expedia Group,United States,$11.2 B,$406 M,$18 B,$18.5 B,https://www.forbes.com/companies/expedia-group/?list=global2000
993,Public Storage,United States,$2.9 B,$1.7 B,$10.9 B,$37.9 B,https://www.forbes.com/companies/public-storage/?list=global2000
995,Guangzhou Rural Commercial Bank,China,$5.6 B,$989 M,$111.2 B,$6 B,https://www.forbes.com/companies/guangzhou-rural-commercial-bank/?list=global2000
996,Zions Bancorp,United States,$3 B,$884 M,$68.9 B,$8.8 B,https://www.forbes.com/companies/zions-bancorp/?list=global2000
997,Shiseido,Japan,$9.9 B,$556 M,$9.2 B,$29.7 B,https://www.forbes.com/companies/shiseido/?list=global2000
998,C.H. Robinson,United States,$16.6 B,$665 M,$4.4 B,$12.4 B,https://www.forbes.com/companies/ch-robinson/?list=global2000
998,WR Berkley,United States,$7.7 B,$641 M,$24.4 B,$10.7 B,https://www.forbes.com/companies/wr-berkley/?list=global2000
1000,Samsung SDI,South Korea,$8.3 B,$637 M,$17.3 B,$13.4 B,https://www.forbes.com/companies/samsung-sdi/?list=global2000
1001,ZTE,China,$12.8 B,$-1.1 B,$18.8 B,$20 B,https://www.forbes.com/companies/zte/?list=global2000
1002,Voya Financial,United States,$8.6 B,$370 M,$155.8 B,$8.1 B,https://www.forbes.com/companies/voya-financial/?list=global2000
1003,Arab National Bank,Saudi Arabia,$2.2 B,$883 M,$47.5 B,$10 B,https://www.forbes.com/companies/arab-national-bank/?list=global2000
1004,Centrica,United Kingdom,$39.6 B,$244 M,$28.1 B,$7.8 B,https://www.forbes.com/companies/centrica/?list=global2000
1005,Financiere de l'Odet,France,$27.2 B,$145 M,$61 B,$4.4 B,https://www.forbes.com/companies/financiere-de-lodet/?list=global2000
1006,Wens Foodstuff Group,China,$8.6 B,$598 M,$7.9 B,$30.8 B,https://www.forbes.com/companies/wens-foodstuff-group/?list=global2000
1007,Electronic Arts,United States,$5.3 B,$1.4 B,$8.9 B,$27.9 B,https://www.forbes.com/companies/electronic-arts/?list=global2000
1008,Bank Of Hangzhou,China,$5.2 B,$810 M,$126.4 B,$6.9 B,https://www.forbes.com/companies/bank-of-hangzhou/?list=global2000
1009,GS Holdings,South Korea,$15.9 B,$821 M,$20.3 B,$4.4 B,https://www.forbes.com/companies/gs-holdings/?list=global2000
1009,Pgnig Group,Poland,$11.4 B,$889 M,$14.2 B,$9.2 B,https://www.forbes.com/companies/pgnig-group/?list=global2000
