739,CarMax,United States,$18.2 B,$842 M,$18.7 B,$12.9 B,https://www.forbes.com/companies/carmax/?list=global2000,Specialty Stores
740,Aptiv,Ireland,$14.4 B,$1.1 B,$12.5 B,$23.3 B,https://www.forbes.com/companies/aptiv/?list=global2000,Auto & Truck Parts
741,Axis Bank,India,$9.1 B,$71 M,$107.9 B,$28.6 B,https://www.forbes.com/companies/axis-bank/?list=global2000,Regional Banks
741,CenturyLink,United States,$23.4 B,$-1.7 B,$70.3 B,$13.2 B,https://www.forbes.com/companies/centurylink/?list=global2000,Telecommunications services
743,Fortive,United States,$7.2 B,$2.9 B,$12.9 B,$29.7 B,https://www.forbes.com/companies/fortive/?list=global2000,Electrical Equipment
744,George Weston,Canada,$37.5 B,$443 M,$32.1 B,$11.7 B,https://www.forbes.com/companies/george-weston/?list=global2000,Food Retail
744,Koç Holding,Turkey,$29.5 B,$1.1 B,$23.5 B,$7.4 B,https://www.forbes.com/companies/koc-holding/?list=global2000,Conglomerates
746,Huaneng Power International,China,$25.4 B,$235 M,$58.8 B,$13.7 B,https://www.forbes.com/companies/huaneng-power-international/?list=global2000,Electric Utilities
747,Isuzu Motors,Japan,$19.5 B,$1 B,$18.6 B,$10.5 B,https://www.forbes.com/companies/isuzu-motors/?list=global2000,Auto & Truck Manufacturers
747,Telkom Indonesia,Indonesia,$9.4 B,$1.3 B,$13.8 B,$27.2 B,https://www.forbes.com/companies/telkom-indonesia/?list=global2000,Telecommunications services
749,China Energy Engineering,China,$33.8 B,$692 M,$56.7 B,$3.6 B,https://www.forbes.com/companies/china-energy-engineering/?list=global2000,Construction Services
750,Unipol Gruppo,Italy,$16.4 B,$833 M,$87.6 B,$3.7 B,https://www.forbes.com/companies/unipol-gruppo/?list=global2000,Diversified Insurance
751,Teva Pharmaceutical,Israel,$18.8 B,$-2.3 B,$60.7 B,$15.5 B,https://www.forbes.com/companies/teva-pharmaceutical/?list=global2000,Pharmaceuticals
752,Keyence,Japan,$5.3 B,$2.1 B,$14.7 B,$78.7 B,https://www.forbes.com/companies/keyence/?list=global2000,Electronics
753,Neste,Finland,$17.6 B,$918 M,$9.4 B,$27.8 B,https://www.forbes.com/companies/neste/?list=global2000,Oil & Gas Operations
753,Shanghai International Port,China,$5.7 B,$1.6 B,$21 B,$29.3 B,https://www.forbes.com/companies/shanghai-international-port/?list=global2000,Other Transportation
755,Nedbank,South Africa,$7.7 B,$1 B,$72.6 B,$9.4 B,https://www.forbes.com/companies/nedbank/?list=global2000,Regional Banks
756,Bangkok Bank,Thailand,$5.3 B,$1.1 B,$95.7 B,$12.5 B,https://www.forbes.com/companies/bangkok-bank/?list=global2000,Regional Banks
757,China Reinsurance Group,China,$18.1 B,$570 M,$47.5 B,$8.9 B,https://www.forbes.com/companies/china-reinsurance-group/?list=global2000,Diversified Insurance
758,Formosa Plastics,Taiwan,$7.6 B,$1.6 B,$16.3 B,$22.3 B,https://www.forbes.com/companies/formosa-plastics/?list=global2000,Specialized Chemicals
759,Telecom Italia,Italy,$22.4 B,$-1.6 B,$75.5 B,$12.2 B,https://www.forbes.com/companies/telecom-italia/?list=global2000,Telecommunications services
760,Concho Resources,United States,$4.2 B,$2.3 B,$27 B,$23.5 B,https://www.forbes.com/companies/concho-resources/?list=global2000,Oil & Gas Operations
761,Covestro,Germany,$17.2 B,$2.2 B,$12.9 B,$10.9 B,https://www.forbes.com/companies/covestro/?list=global2000,Specialized Chemicals
761,Guangzhou R&amp;F,China,$11.6 B,$1.3 B,$53.3 B,$6.8 B,https://www.forbes.com/companies/guangzhou-rf/?list=global2000,Real Estate
763,LG,South Korea,$9.7 B,$1.7 B,$20.5 B,$11.5 B,https://www.forbes.com/companies/lg/?list=global2000,Household Appliances
764,Liberty Global,United Kingdom,$13 B,$-373 M,$53.2 B,$22.4 B,https://www.forbes.com/companies/liberty-global/?list=global2000,Broadcasting & Cable
764,Raymond James Financial,United States,$7.7 B,$986 M,$38.5 B,$12.6 B,https://www.forbes.com/companies/raymond-james-financial/?list=global2000,Investment Services
766,Fairfax Financial,Canada,$18.2 B,$351 M,$64.4 B,$13.7 B,https://www.forbes.com/companies/fairfax-financial/?list=global2000,Property & Casualty Insurance
767,ROSSETI,Russia,$16.3 B,$1.4 B,$36.7 B,$3.3 B,https://www.forbes.com/companies/rosseti/?list=global2000,Electric Utilities
768,China Eastern Airlines,China,$17.3 B,$426 M,$34.5 B,$14.9 B,https://www.forbes.com/companies/china-eastern-airlines/?list=global2000,Airline
769,Tata Motors,India,$44.9 B,$-4.1 B,$46.4 B,$11.6 B,https://www.forbes.com/companies/tata-motors/?list=global2000,Auto & Truck Manufacturers
770,AIB Group,Ireland,$3.8 B,$1.2 B,$104.6 B,$13 B,https://www.forbes.com/companies/aib-group/?list=global2000,Regional Banks
771,Fortis (Canada),Canada,$6.5 B,$900 M,$39.9 B,$16.1 B,https://www.forbes.com/companies/fortis-canada/?list=global2000,Electric Utilities
772,Woodside Petroleum,Australia,$5.3 B,$1.4 B,$27.1 B,$23.8 B,https://www.forbes.com/companies/woodside-petroleum/?list=global2000,Oil & Gas Operations
773,China Steel,Taiwan,$13.3 B,$811 M,$21.9 B,$12.6 B,https://www.forbes.com/companies/china-steel/?list=global2000,Iron & Steel
774,First Republic Bank,United States,$3.7 B,$881 M,$101.8 B,$17.1 B,https://www.forbes.com/companies/first-republic-bank/?list=global2000,Regional Banks
775,ATOS,France,$14.5 B,$743 M,$24.7 B,$11.3 B,https://www.forbes.com/companies/atos/?list=global2000,Computer Services
776,Japan Airlines,Japan,$13.3 B,$1.2 B,$17.6 B,$11.8 B,https://www.forbes.com/companies/japan-airlines/?list=global2000,Airline
777,Garanti Bank,Turkey,$10.3 B,$1.4 B,$74.5 B,$6.1 B,https://www.forbes.com/companies/garanti-bank/?list=global2000,Regional Banks
778,Edison International,United States,$12.7 B,$-423 M,$56.7 B,$20.6 B,https://www.forbes.com/companies/edison-international/?list=global2000,Electric Utilities
778,Galp Energia,Portugal,$20.3 B,$874 M,$14.5 B,$13.4 B,https://www.forbes.com/companies/galp-energia/?list=global2000,Oil & Gas Operations
780,Infineon Technologies,Germany,$9.2 B,$1.3 B,$12.7 B,$27.3 B,https://www.forbes.com/companies/infineon-technologies/?list=global2000,Semiconductors
781,Athene Holding,Bermuda,$6.6 B,$1.1 B,$125.5 B,$8.6 B,https://www.forbes.com/companies/athene-holding/?list=global2000,Diversified Insurance
782,Old Mutual,South Africa,$8.2 B,$1.1 B,$60.7 B,$8.3 B,https://www.forbes.com/companies/old-mutual/?list=global2000,Investment Services
783,AutoZone,United States,$11.3 B,$1.4 B,$9.7 B,$26 B,https://www.forbes.com/companies/autozone/?list=global2000,Specialty Stores
784,Abu Dhabi Commercial Bank,United Arab Emirates,$3.9 B,$1.3 B,$76.2 B,$13.6 B,https://www.forbes.com/companies/abu-dhabi-commercial/?list=global2000,Regional Banks
784,Yanzhou Coal Mining,China,$24.3 B,$1.2 B,$29.7 B,$5.5 B,https://www.forbes.com/companies/yanzhou-coal-mining/?list=global2000,Diversified Metals & Mining
786,Macy's,United States,$25.7 B,$1.1 B,$19.9 B,$7.7 B,https://www.forbes.com/companies/macys/?list=global2000,Department Stores
787,NetEase,China,$10.1 B,$928 M,$12.7 B,$34.9 B,https://www.forbes.com/companies/netease/?list=global2000,Computer Services
788,Hermès International,France,$7 B,$1.7 B,$8.5 B,$71.5 B,https://www.forbes.com/companies/hermes-international/?list=global2000,Apparel/Accessories
789,Fanuc,Japan,$6.2 B,$1.6 B,$14.5 B,$37.5 B,https://www.forbes.com/companies/fanuc/?list=global2000,Other Industrial Equipment
790,Regeneron Pharmaceuticals,United States,$6.7 B,$2.4 B,$11.7 B,$36.4 B,https://www.forbes.com/companies/regeneron-pharmaceuticals/?list=global2000,Biotechs
791,Novolipetsk Steel,Russia,$12.1 B,$2.2 B,$9.9 B,$16.2 B,https://www.forbes.com/companies/novolipetsk-steel/?list=global2000,Iron & Steel
792,Hanwha,South Korea,$44.3 B,$426 M,$152 B,$1.9 B,https://www.forbes.com/companies/hanwha/?list=global2000,Trading Companies
793,Dentsu,Japan,$9.2 B,$818 M,$33.2 B,$11.4 B,https://www.forbes.com/companies/dentsu/?list=global2000,Advertising
794,Carlsberg,Denmark,$9.9 B,$840 M,$18 B,$19.3 B,https://www.forbes.com/companies/carlsberg/?list=global2000,Beverages
795,Textron,United States,$13.8 B,$1.2 B,$14.5 B,$12.9 B,https://www.forbes.com/companies/textron/?list=global2000,Conglomerates
796,Bank of Jinzhou,China,$6.9 B,$1.4 B,$113 B,$6.9 B,https://www.forbes.com/companies/bank-of-jinzhou/?list=global2000,Regional Banks
797,SSE,United Kingdom,$30.1 B,$310 M,$32.3 B,$15 B,https://www.forbes.com/companies/sse/?list=global2000,Electric Utilities
798,Huatai Securities,China,$2.5 B,$770 M,$53.7 B,$24.5 B,https://www.forbes.com/companies/huatai-securities/?list=global2000,Investment Services
799,Lotte Chemical,South Korea,$15 B,$1.4 B,$18.6 B,$8.5 B,https://www.forbes.com/companies/lotte-chemical/?list=global2000,Specialized Chemicals
800,Hikvision,China,$7.3 B,$1.6 B,$8 B,$47.8 B,https://www.forbes.com/companies/hikvision/?list=global2000,Electronics
800,QBE Insurance Group,Australia,$12.4 B,$503 M,$40.2 B,$12.1 B,https://www.forbes.com/companies/qbe-insurance-group/?list=global2000,Property & Casualty Insurance
802,Shaanxi Coal Industry,China,$8.2 B,$1.7 B,$17.6 B,$13.9 B,https://www.forbes.com/companies/shaanxi-coal-industry/?list=global2000,Diversified Metals & Mining
802,Shanghai Electric Group,China,$15.2 B,$459 M,$31.9 B,$13.2 B,https://www.forbes.com/companies/shanghai-electric-group/?list=global2000,Heavy Equipment
804,Saudi British Bank,Saudi Arabia,$2.3 B,$1.3 B,$46.5 B,$15.8 B,https://www.forbes.com/companies/saudi-british-bank/?list=global2000,Regional Banks
805,O'Reilly Automotive,United States,$9.5 B,$1.3 B,$8.1 B,$31.3 B,https://www.forbes.com/companies/oreilly-automotive/?list=global2000,Specialty Stores
806,ITC,India,$6.7 B,$1.7 B,$9.9 B,$53.8 B,https://www.forbes.com/companies/itc/?list=global2000,Tobacco
807,Chunghwa Telecom,Taiwan,$7.1 B,$1.2 B,$15.2 B,$27.7 B,https://www.forbes.com/companies/chunghwa-telecom/?list=global2000,Telecommunications services
808,Shenzhen Overseas,China,$5.7 B,$1.6 B,$42.8 B,$10.3 B,https://www.forbes.com/companies/shenzhen-overseas/?list=global2000,Hotels & Motels
809,EnBW-Energie Baden,Germany,$24.3 B,$394 M,$48.4 B,$9.6 B,https://www.forbes.com/companies/enbw-energie-baden/?list=global2000,Electric Utilities
810,Comerica,United States,$3.7 B,$1.3 B,$70.7 B,$12.1 B,https://www.forbes.com/companies/comerica/?list=global2000,Major Banks
811,Inner Mongolia Yili,China,$11.9 B,$973 M,$6.9 B,$27.9 B,https://www.forbes.com/companies/inner-mongolia-yili/?list=global2000,Food Processing
812,Genuine Parts,United States,$18.7 B,$810 M,$12.7 B,$15.4 B,https://www.forbes.com/companies/genuine-parts/?list=global2000,Specialty Stores
812,PKO Bank Polski,Poland,$4.7 B,$1 B,$86.3 B,$12.9 B,https://www.forbes.com/companies/pko-bank-polski/?list=global2000,Regional Banks
814,PG&amp;E,United States,$16.8 B,$-6.8 B,$81.5 B,$11.1 B,https://www.forbes.com/companies/pge/?list=global2000,Electric Utilities
815,Discovery,United States,$10.5 B,$493 M,$32.6 B,$15.8 B,https://www.forbes.com/companies/discovery/?list=global2000,Broadcasting & Cable
815,Ferguson,United Kingdom,$21.6 B,$909 M,$10.8 B,$16.2 B,https://www.forbes.com/companies/ferguson/?list=global2000,Construction Materials
817,Huishang Bank,China,$7.4 B,$1.3 B,$153.1 B,$5.3 B,https://www.forbes.com/companies/huishang-bank/?list=global2000,Major Banks
818,Sanlam,South Africa,$5.8 B,$877 M,$55.9 B,$12.4 B,https://www.forbes.com/companies/sanlam/?list=global2000,Life & Health Insurance
819,Williams,United States,$8.7 B,$-155 M,$46.4 B,$34.3 B,https://www.forbes.com/companies/williams/?list=global2000,Oil Services & Equipment
820,Deutsche Wohnen,Germany,$1.7 B,$2.2 B,$29 B,$16 B,https://www.forbes.com/companies/deutsche-wohnen/?list=global2000,Construction Services
820,S&amp;P Global,United States,$6.3 B,$2 B,$9.5 B,$53.4 B,https://www.forbes.com/companies/sp-global/?list=global2000,Printing & Publishing
820,Wanhua Chemical Group,China,$9.1 B,$1.9 B,$10.5 B,$22 B,https://www.forbes.com/companies/wanhua-chemical-group/?list=global2000,Specialized Chemicals
823,Fortum,Finland,$6.2 B,$995 M,$25.6 B,$18.3 B,https://www.forbes.com/companies/fortum/?list=global2000,Electric Utilities
824,Mega Financial Holding,Taiwan,$3.2 B,$925 M,$115.2 B,$12.4 B,https://www.forbes.com/companies/mega-financial-holding/?list=global2000,Investment Services
825,JBS,Brazil,$49.7 B,$7 M,$29.5 B,$12.3 B,https://www.forbes.com/companies/jbs/?list=global2000,Food Processing
826,China Coal Energy,China,$15.3 B,$534 M,$38.5 B,$9.1 B,https://www.forbes.com/companies/china-coal-energy/?list=global2000,Diversified Metals & Mining
827,Emaar Properties,United Arab Emirates,$7.1 B,$1.6 B,$30.5 B,$9.6 B,https://www.forbes.com/companies/emaar-properties/?list=global2000,Real Estate
828,Canadian Pacific Railway,Canada,$5.6 B,$1.5 B,$15.7 B,$30.3 B,https://www.forbes.com/companies/canadian-pacific-railway/?list=global2000,Railroads
829,Evraz Group,United Kingdom,$12.8 B,$2.4 B,$9.4 B,$12.5 B,https://www.forbes.com/companies/evraz-group/?list=global2000,Iron & Steel
830,Mitsubishi Motors,Japan,$22.4 B,$966 M,$17.1 B,$8.6 B,https://www.forbes.com/companies/mitsubishi-motors/?list=global2000,Auto & Truck Manufacturers
831,Wuliangye Yibin,China,$5.2 B,$2 B,$12.5 B,$59.2 B,https://www.forbes.com/companies/wuliangye-yibin/?list=global2000,Beverages
832,Intuit,United States,$6.4 B,$1.5 B,$5.3 B,$66.8 B,https://www.forbes.com/companies/intuit/?list=global2000,Software & Programming
833,LabCorp,United States,$11.3 B,$884 M,$16.2 B,$14.3 B,https://www.forbes.com/companies/labcorp/?list=global2000,Healthcare Services
834,PTT Global Chemical,Thailand,$16 B,$1.2 B,$14.4 B,$9.8 B,https://www.forbes.com/companies/ptt-global-chemical/?list=global2000,Diversified Chemicals
835,Bank Negara Indonesia,Indonesia,$4.9 B,$1.1 B,$56.2 B,$13.1 B,https://www.forbes.com/companies/bank-negara-indonesia/?list=global2000,Regional Banks
836,Galaxy Entertainment,Hong Kong,$7 B,$1.7 B,$11.2 B,$32.4 B,https://www.forbes.com/companies/galaxy-entertainment/?list=global2000,Casinos & Gaming
837,Gemdale,China,$6.8 B,$1.5 B,$38.1 B,$8.8 B,https://www.forbes.com/companies/gemdale/?list=global2000,Real Estate
838,E-Trade Financial,United States,$3.1 B,$1.1 B,$67.5 B,$12.5 B,https://www.forbes.com/companies/e-trade-financial/?list=global2000,Investment Services
838,Kuehne &amp; Nagel International,Switzerland,$21.2 B,$787 M,$8 B,$17.2 B,https://www.forbes.com/companies/kuehne-nagel-international/?list=global2000,Other Transportation
840,Kone,Finland,$10.7 B,$992 M,$8.8 B,$27.9 B,https://www.forbes.com/companies/kone/?list=global2000,Construction Services
841,Ryanair Holdings,Ireland,$9.1 B,$1.3 B,$13.6 B,$16.1 B,https://www.forbes.com/companies/ryanair-holdings/?list=global2000,Airline
842,Great Wall Motor,China,$14.4 B,$799 M,$16.3 B,$12.1 B,https://www.forbes.com/companies/great-wall-motor/?list=global2000,Auto & Truck Manufacturers
842,MGM Resorts,United States,$11.8 B,$452 M,$31 B,$14.8 B,https://www.forbes.com/companies/mgm-resorts/?list=global2000,Casinos & Gaming
844,Tokyo Gas,Japan,$17 B,$555 M,$22.1 B,$11.2 B,https://www.forbes.com/companies/tokyo-gas/?list=global2000,Natural Gas Utilities
845,YPF,Argentina,$15.5 B,$1.4 B,$26.4 B,$6 B,https://www.forbes.com/companies/ypf/?list=global2000,Oil & Gas Operations
846,Daiwa Securities,Japan,$6.7 B,$788 M,$195.3 B,$7.6 B,https://www.forbes.com/companies/daiwa-securities/?list=global2000,Investment Services
847,ThyssenKrupp Group,Germany,$43.3 B,$79 M,$40.1 B,$9.5 B,https://www.forbes.com/companies/thyssenkrupp-group/?list=global2000,Conglomerates
847,Vestas Wind Systems,Denmark,$12 B,$807 M,$13.6 B,$17.9 B,https://www.forbes.com/companies/vestas-wind-systems/?list=global2000,Electrical Equipment
849,Sabanci Holding,Turkey,$11.7 B,$790 M,$69.9 B,$2.8 B,https://www.forbes.com/companies/sabanci-holding/?list=global2000,Conglomerates
850,Mazda Motor,Japan,$32.1 B,$581 M,$25.2 B,$7.6 B,https://www.forbes.com/companies/mazda-motor/?list=global2000,Auto & Truck Manufacturers
851,DP World,United Arab Emirates,$5.6 B,$1.3 B,$26.5 B,$14.2 B,https://www.forbes.com/companies/dp-world/?list=global2000,Other Transportation
852,Bharti Airtel,India,$11.8 B,$56 M,$38.6 B,$20 B,https://www.forbes.com/companies/bharti-airtel/?list=global2000,Telecommunications services
853,Valeo,France,$22.6 B,$644 M,$21.1 B,$8.6 B,https://www.forbes.com/companies/valeo/?list=global2000,Auto & Truck Parts
854,Ameren,United States,$6.3 B,$815 M,$27.2 B,$17.3 B,https://www.forbes.com/companies/ameren/?list=global2000,Electric Utilities
855,Secom,Japan,$9.1 B,$846 M,$15.9 B,$17.9 B,https://www.forbes.com/companies/secom/?list=global2000,Security Systems
856,Brighthouse Financial,United States,$8 B,$865 M,$207.6 B,$4.8 B,https://www.forbes.com/companies/brighthouse-financial/?list=global2000,Life & Health Insurance
857,Hilton,United States,$8.9 B,$764 M,$14 B,$25.5 B,https://www.forbes.com/companies/hilton/?list=global2000,Hotels & Motels
857,Wipro,India,$8.4 B,$1.2 B,$11.6 B,$24.8 B,https://www.forbes.com/companies/wipro/?list=global2000,Computer Services
859,Itaúsa,Brazil,$1.6 B,$2.6 B,$16.3 B,$24.7 B,https://www.forbes.com/companies/itausa/?list=global2000,Conglomerates
860,China Huarong Asset Management,China,$14.9 B,$237 M,$249.1 B,$8.4 B,https://www.forbes.com/companies/china-huarong-asset-management/?list=global2000,Major Banks
861,Amphenol,United States,$8.2 B,$1.2 B,$10 B,$31.2 B,https://www.forbes.com/companies/amphenol/?list=global2000,Electronics
862,Daiichi Sankyo,Japan,$8.4 B,$602 M,$17.3 B,$28.7 B,https://www.forbes.com/companies/daiichi-sankyo/?list=global2000,Pharmaceuticals
863,JSW Steel,India,$12.2 B,$1.3 B,$14.3 B,$10.4 B,https://www.forbes.com/companies/jsw-steel/?list=global2000,Iron & Steel
864,Schindler Holding,Switzerland,$11.1 B,$964 M,$10.1 B,$23.3 B,https://www.forbes.com/companies/schindler-holding/?list=global2000,Other Industrial Equipment
865,Power Grid of India,India,$4.6 B,$1.3 B,$36 B,$14.7 B,https://www.forbes.com/companies/power-grid-of-india/?list=global2000,Electric Utilities
866,Scentre Group,Australia,$2 B,$1.7 B,$28.8 B,$14.7 B,https://www.forbes.com/companies/scentre-group/?list=global2000,Investment Services
867,Seagate Technology,Ireland,$11.3 B,$1.7 B,$8.8 B,$14.1 B,https://www.forbes.com/companies/seagate-technology/?list=global2000,Computer Storage Devices
868,OTP Bank,Hungary,$4.4 B,$1.2 B,$52 B,$12 B,https://www.forbes.com/companies/otp-bank/?list=global2000,Regional Banks
869,Aena,Spain,$5 B,$1.6 B,$17 B,$26.8 B,https://www.forbes.com/companies/aena/?list=global2000,Other Transportation
869,Akbank,Turkey,$8.3 B,$1.2 B,$66.7 B,$5.7 B,https://www.forbes.com/companies/akbank/?list=global2000,Regional Banks
871,SVB Financial Group,United States,$2.7 B,$974 M,$57 B,$12.8 B,https://www.forbes.com/companies/svb-financial-group/?list=global2000,Regional Banks
872,Unum,United States,$11.6 B,$523 M,$62.6 B,$7.8 B,https://www.forbes.com/companies/unum/?list=global2000,Life & Health Insurance
873,Towngas,Hong Kong,$5 B,$1.2 B,$16.9 B,$36.2 B,https://www.forbes.com/companies/towngas/?list=global2000,Natural Gas Utilities
874,Kuwait Finance House,Kuwait,$3.2 B,$753 M,$58.5 B,$15.5 B,https://www.forbes.com/companies/kuwait-finance-house/?list=global2000,Regional Banks
875,Future Land Development Holdings,China,$8.2 B,$1 B,$49.1 B,$7.2 B,https://www.forbes.com/companies/future-land-development-holdings/?list=global2000,Real Estate
875,Hindalco Industries,India,$17.8 B,$944 M,$23.7 B,$6.7 B,https://www.forbes.com/companies/hindalco-industries/?list=global2000,Aluminum
877,China Resources Pharmaceutical Group,Hong Kong,$24.2 B,$515 M,$22.5 B,$9.1 B,https://www.forbes.com/companies/china-resources-pharmaceutical-group/?list=global2000,Pharmaceuticals
877,Eastman Chemical,United States,$10.1 B,$1.1 B,$16 B,$11.7 B,https://www.forbes.com/companies/eastman-chemical/?list=global2000,Specialized Chemicals
879,HCL Technologies,India,$8.4 B,$1.4 B,$8 B,$21.5 B,https://www.forbes.com/companies/hcl-technologies/?list=global2000,Software & Programming
880,Conagra Brands,United States,$8.9 B,$621 M,$22.7 B,$14.8 B,https://www.forbes.com/companies/conagra-brands/?list=global2000,Food Processing
881,CP All,Thailand,$15.7 B,$616 M,$11.5 B,$21.7 B,https://www.forbes.com/companies/cp-all/?list=global2000,Food Retail
881,Stora Enso,Finland,$12.4 B,$1.2 B,$14.7 B,$10.1 B,https://www.forbes.com/companies/stora-enso/?list=global2000,Paper & Paper Products
883,Bank Leumi,Israel,$3.8 B,$906 M,$123.3 B,$10.1 B,https://www.forbes.com/companies/bank-leumi/?list=global2000,Regional Banks
884,Lear,United States,$21.2 B,$1.1 B,$11.6 B,$9.9 B,https://www.forbes.com/companies/lear/?list=global2000,Auto & Truck Parts
885,Kohl's,United States,$20.2 B,$800 M,$12.5 B,$11.5 B,https://www.forbes.com/companies/kohls/?list=global2000,Department Stores
886,MOL Hungarian Oil,Hungary,$19.1 B,$1.1 B,$16.4 B,$7.4 B,https://www.forbes.com/companies/mol-hungarian-oil/?list=global2000,Oil & Gas Operations
886,Xiamen C&amp;D,China,$39.1 B,$523 M,$35.1 B,$4.1 B,https://www.forbes.com/companies/xiamen-cd/?list=global2000,Trading Companies
888,S.F. Holding,China,$13.7 B,$688 M,$10.4 B,$22.9 B,https://www.forbes.com/companies/sf-holding/?list=global2000,Business & Personal Services
889,Zijin Mining Group,China,$15.8 B,$625 M,$16.4 B,$11.7 B,https://www.forbes.com/companies/zijin-mining-group/?list=global2000,Diversified Metals & Mining
890,CapitaLand,Singapore,$4.4 B,$1.3 B,$47.4 B,$11.2 B,https://www.forbes.com/companies/capitaland/?list=global2000,Real Estate
891,Steinhoff International,Netherlands,$14.6 B,$1.3 B,$24.4 B,$544 M,https://www.forbes.com/companies/steinhoff-international/?list=global2000,Furniture & Fixtures
892,Inpex,Japan,$8.4 B,$449 M,$43.9 B,$13.8 B,https://www.forbes.com/companies/inpex/?list=global2000,Oil & Gas Operations
893,China National Nuclear Power,China,$5.5 B,$649 M,$46.4 B,$14.7 B,https://www.forbes.com/companies/china-national-nuclear-power/?list=global2000,Electric Utilities
894,GF Securities,China,$3.1 B,$660 M,$56.7 B,$17 B,https://www.forbes.com/companies/gf-securities/?list=global2000,Investment Services
895,Zoetis,United States,$5.8 B,$1.4 B,$10.8 B,$47.5 B,https://www.forbes.com/companies/zoetis/?list=global2000,Pharmaceuticals
896,Halkbank,Turkey,$8.3 B,$919 M,$78 B,$1.3 B,https://www.forbes.com/companies/halkbank/?list=global2000,Regional Banks
897,Pembina Pipeline,Canada,$5.8 B,$986 M,$19.5 B,$19 B,https://www.forbes.com/companies/pembina-pipeline/?list=global2000,Oil & Gas Operations
898,ASE Technology Holding,Taiwan,$12.3 B,$838 M,$17.4 B,$10.2 B,https://www.forbes.com/companies/ase-technology-holding/?list=global2000,Semiconductors
899,Taisei,Japan,$14.5 B,$978 M,$15.2 B,$9.3 B,https://www.forbes.com/companies/taisei/?list=global2000,Construction Services
899,TDK,Japan,$12.5 B,$676 M,$18.4 B,$11.1 B,https://www.forbes.com/companies/tdk/?list=global2000,Electronics
901,Shenwan Hongyuan Group,China,$2.2 B,$629 M,$50.6 B,$18.7 B,https://www.forbes.com/companies/shenwan-hongyuan-group/?list=global2000,Major Banks
901,Weyerhaeuser,United States,$7.5 B,$748 M,$17.2 B,$19.6 B,https://www.forbes.com/companies/weyerhaeuser/?list=global2000,Real Estate
903,Kajima,Japan,$17.2 B,$1 B,$17.7 B,$7.3 B,https://www.forbes.com/companies/kajima/?list=global2000,Construction Services
904,Banque Saudi Fransi,Saudi Arabia,$2.3 B,$882 M,$50.7 B,$13.1 B,https://www.forbes.com/companies/banque-saudi-fransi/?list=global2000,Regional Banks
905,Cheniere Energy,United States,$8 B,$471 M,$32 B,$16.7 B,https://www.forbes.com/companies/cheniere-energy/?list=global2000,Oil & Gas Operations
906,STMicroelectronics,Switzerland,$9.7 B,$1.3 B,$10.9 B,$16.8 B,https://www.forbes.com/companies/stmicroelectronics/?list=global2000,Semiconductors
907,L3 Technologies,United States,$10.2 B,$771 M,$13.5 B,$17 B,https://www.forbes.com/companies/l3-technologies/?list=global2000,Aerospace & Defense
908,VakifBank,Turkey,$7.8 B,$1 B,$69.5 B,$1.8 B,https://www.forbes.com/companies/vakifbank/?list=global2000,Regional Banks
909,Randstad Holding,Netherlands,$28.1 B,$831 M,$11.4 B,$10.1 B,https://www.forbes.com/companies/randstad-holding/?list=global2000,Business & Personal Services
910,South32,Australia,$7.9 B,$1.4 B,$15.1 B,$12.5 B,https://www.forbes.com/companies/south32/?list=global2000,Diversified Metals & Mining
911,United Rentals,United States,$8.4 B,$1.1 B,$18.6 B,$10.7 B,https://www.forbes.com/companies/united-rentals/?list=global2000,Rental & Leasing
912,Braskem,Brazil,$15.9 B,$784 M,$15.3 B,$9.7 B,https://www.forbes.com/companies/braskem/?list=global2000,Specialized Chemicals
912,Mediobanca,Italy,$3.5 B,$1 B,$84.4 B,$9.4 B,https://www.forbes.com/companies/mediobanca/?list=global2000,Regional Banks
914,Arrow Electronics,United States,$29.7 B,$716 M,$17.8 B,$7.2 B,https://www.forbes.com/companies/arrow-electronics/?list=global2000,Electronics
914,Marathon Oil,United States,$5.9 B,$1.1 B,$21.3 B,$14.4 B,https://www.forbes.com/companies/marathon-oil/?list=global2000,Oil & Gas Operations
916,Obayashi,Japan,$18.2 B,$870 M,$20.2 B,$6.9 B,https://www.forbes.com/companies/obayashi/?list=global2000,Construction Services
916,RiseSun Real Estate Development,China,$8.1 B,$1.1 B,$33.2 B,$7.3 B,https://www.forbes.com/companies/risesun-real-estate-development/?list=global2000,Construction Services
918,Hormel Foods,United States,$9.6 B,$950 M,$8.2 B,$21.6 B,https://www.forbes.com/companies/hormel-foods/?list=global2000,Food Processing
919,Alliance Data Systems,United States,$7.8 B,$963 M,$30.4 B,$8.6 B,https://www.forbes.com/companies/alliance-data-systems/?list=global2000,Business & Personal Services
919,Franklin Resources,United States,$6 B,$1.6 B,$14 B,$18 B,https://www.forbes.com/companies/franklin-resources/?list=global2000,Investment Services
921,China Hongqiao Group,China,$13.6 B,$808 M,$25.7 B,$7 B,https://www.forbes.com/companies/china-hongqiao-group/?list=global2000,Aluminum
921,Hershey,United States,$7.8 B,$1.2 B,$7.7 B,$23.7 B,https://www.forbes.com/companies/hershey/?list=global2000,Food Processing
923,CMS Energy,United States,$6.9 B,$657 M,$24.5 B,$15.3 B,https://www.forbes.com/companies/cms-energy/?list=global2000,Electric Utilities
